Zip,Lon,Lat,State,Pop
46794,-85.455289,41.466662,IN,1500
46795,-85.340707,41.550356,IN,6450
46797,-84.867994,41.13337,IN,3990
46798,-85.244657,40.940592,IN,1800
46802,-85.152817,41.071252,IN,10800
46803,-85.107388,41.06915,IN,10350
46804,-85.251324,41.056727,IN,29130
46805,-85.117911,41.097803,IN,22050
46806,-85.112595,41.047536,IN,23520
46807,-85.146105,41.048017,IN,16000
46808,-85.165057,41.093986,IN,19630
46809,-85.181734,41.02803,IN,9030
46814,-85.3072,41.052173,IN,14820
46815,-85.062656,41.105105,IN,26700
46816,-85.096286,41.016841,IN,18520
46818,-85.203424,41.155409,IN,20110
46819,-85.150281,41.004059,IN,9170
46825,-85.126034,41.151365,IN,29980
46835,-85.060369,41.138991,IN,35960
46845,-85.115354,41.196158,IN,25440
46901,-86.148393,40.499434,IN,38220
46902,-86.128494,40.448605,IN,36370
46910,-86.032257,41.044945,IN,3390
46911,-85.946437,40.616946,IN,1400
46913,-86.469503,40.504114,IN,1450
46914,-86.120189,40.643484,IN,5110
46917,-86.497772,40.611409,IN,1830
46919,-85.864774,40.583049,IN,2230
46920,-86.453981,40.473146,IN,1220
46923,-86.667515,40.595086,IN,8580
46926,-86.060908,40.877167,IN,1790
46928,-85.65865,40.413981,IN,4840
46929,-86.501668,40.546365,IN,3050
46932,-86.220222,40.584443,IN,3250
46933,-85.606432,40.488054,IN,6380
46936,-85.9577,40.478111,IN,6000
46938,-85.637248,40.466596,IN,2820
46939,-86.40512,41.007935,IN,2100
46940,-85.729099,40.679756,IN,2570
46941,-85.708744,40.83565,IN,1200
46943,-85.836766,40.974079,IN,250
46947,-86.355859,40.758175,IN,28620
46950,-86.375726,40.876173,IN,630
46951,-86.1089,40.950466,IN,2160
46952,-85.669124,40.578573,IN,20610
46953,-85.652888,40.530228,IN,23570
46960,-86.516187,41.160088,IN,1160
46962,-85.771869,41.001109,IN,9460
46970,-86.081963,40.746156,IN,23310
46974,-85.916924,40.935846,IN,1680
46975,-86.225884,41.070798,IN,14690
46978,-86.505517,40.855059,IN,2160
46979,-86.262381,40.431049,IN,5000
46982,-85.900505,41.066183,IN,2660
46985,-86.579094,40.960162,IN,1440
46986,-85.824106,40.505015,IN,1870
46988,-86.238399,40.870248,IN,810
46989,-85.493936,40.452016,IN,5130
46990,-85.750262,40.899686,IN,830
46991,-85.509179,40.620762,IN,1640
46992,-85.824462,40.795834,IN,16530
46994,-86.242896,40.667088,IN,2660
46996,-86.632753,41.06193,IN,6880
47001,-84.939868,39.06049,IN,10380
47003,-84.823516,39.558429,IN,950
47006,-85.215403,39.293847,IN,12000
47010,-84.830185,39.488859,IN,320
47011,-85.097689,38.865227,IN,1400
47012,-84.995379,39.413931,IN,9610
47016,-84.897735,39.372582,IN,920
47017,-85.184264,38.943125,IN,700
47018,-85.080247,39.004128,IN,4380
47020,-84.936688,38.813859,IN,1420
47022,-84.947628,39.21866,IN,3920
47023,-85.373984,39.07067,IN,1740
47024,-85.202105,39.480616,IN,3280
47025,-84.862704,39.151206,IN,22220
47030,-85.125378,39.429239,IN,1730
47031,-85.137072,39.129938,IN,5210
47032,-85.067321,39.094602,IN,3420
47036,-85.237941,39.384943,IN,1090
47037,-85.295152,39.150304,IN,4440
47038,-84.844105,38.855823,IN,1580
47040,-84.894294,38.93869,IN,5390
47041,-85.078338,39.233817,IN,5900
47042,-85.257444,39.040759,IN,4440
47043,-85.078305,38.788339,IN,5440
47060,-84.868452,39.279134,IN,7190
47102,-85.791758,38.749926,IN,7340
47106,-85.912426,38.447529,IN,5410
47108,-86.257247,38.64255,IN,2650
47110,-86.214085,38.098459,IN,390
47111,-85.662941,38.451747,IN,16820
47112,-86.121609,38.208035,IN,16520
47114,-86.071803,38.287621,IN,580
47115,-86.221839,38.342566,IN,2830
47116,-86.61315,38.328827,IN,900
47117,-85.973601,38.120014,IN,4630
47118,-86.472352,38.308149,IN,3520
47119,-85.888703,38.349906,IN,11110
47120,-86.190076,38.458257,IN,950
47122,-85.967894,38.301202,IN,10510
47123,-86.466378,38.284166,IN,150
47124,-85.99335,38.367591,IN,4480
47125,-86.309472,38.466506,IN,1910
47126,-85.77285,38.543939,IN,4830
47129,-85.768648,38.311671,IN,20110
47130,-85.715317,38.311709,IN,47270
47135,-86.08469,38.054694,IN,1400
47136,-85.963766,38.245295,IN,4700
47137,-86.37577,38.196686,IN,1470
47138,-85.609779,38.682549,IN,4410
47140,-86.357251,38.37695,IN,2670
47141,-85.601967,38.548519,IN,1570
47142,-86.192581,38.06108,IN,1110
47143,-85.775893,38.464893,IN,3070
47145,-86.305852,38.339688,IN,1950
47147,-85.565754,38.595476,IN,950
47150,-85.817429,38.315874,IN,48670
47160,-86.048233,38.160744,IN,140
47161,-86.102039,38.321264,IN,3730
47162,-85.504244,38.558975,IN,700
47163,-85.672484,38.541546,IN,1760
47164,-86.100715,38.402201,IN,3800
47165,-86.007527,38.49335,IN,6170
47166,-86.165285,38.314804,IN,1440
47167,-86.083502,38.600132,IN,15180
47170,-85.788383,38.681511,IN,14570
47172,-85.769961,38.390899,IN,18300
47174,-86.471876,38.220246,IN,140
47175,-86.549397,38.353484,IN,860
47177,-85.761552,38.603487,IN,1530
47201,-85.944958,39.19638,IN,44330
47203,-85.874276,39.23303,IN,27950
47220,-86.043502,38.875692,IN,5790
47223,-85.494362,39.048915,IN,1630
47224,-85.224954,38.88335,IN,690
47227,-85.639308,38.86492,IN,1490
47229,-85.842558,38.803501,IN,3300
47230,-85.637576,38.793699,IN,2270
47231,-85.504545,38.891255,IN,1110
47232,-85.792921,39.118462,IN,2680
47234,-85.762863,39.376435,IN,1410
47235,-86.13618,39.005912,IN,2070
47236,-85.728674,39.152667,IN,100
47240,-85.471066,39.335479,IN,22080
47243,-85.474776,38.705356,IN,6190
47244,-85.699542,39.238693,IN,770
47246,-85.760561,39.293048,IN,4570
47250,-85.389295,38.773259,IN,21870
47260,-86.185716,38.838856,IN,2070
47264,-86.245346,38.94161,IN,1620
47265,-85.64288,39.00699,IN,20680
47270,-85.742024,38.853442,IN,760
47272,-85.621501,39.424216,IN,2090
47273,-85.732196,39.077644,IN,1890
47274,-85.892067,38.959236,IN,31240
47281,-86.105939,38.797451,IN,1520
47283,-85.583184,39.172172,IN,3720
47302,-85.379313,40.164709,IN,27690
47303,-85.379659,40.221388,IN,25500
47304,-85.435408,40.21452,IN,29630
47305,-85.386534,40.193535,IN,4050
47306,-85.407424,40.204767,IN,6120
47320,-85.252985,40.292264,IN,3920
47325,-85.013101,39.682222,IN,740
47326,-84.9574,40.544503,IN,2170
47327,-85.172588,39.81763,IN,5320
47330,-85.004756,39.807045,IN,5410
47331,-85.144569,39.638971,IN,23100
47334,-85.536846,40.119417,IN,3430
47336,-85.210179,40.379139,IN,3650
47338,-85.349587,40.340058,IN,2710
47339,-85.10185,39.989813,IN,610
47340,-85.130576,40.185532,IN,2860
47341,-84.90983,39.966007,IN,2180
47342,-85.501578,40.313092,IN,2780
47345,-85.049448,39.895964,IN,1570
47346,-85.15889,39.922667,IN,3910
47348,-85.36498,40.452728,IN,9670
47352,-85.363683,39.803981,IN,850
47353,-84.92874,39.623817,IN,5710
47354,-85.201436,40.040623,IN,1070
47355,-84.93262,40.043644,IN,2810
47356,-85.525445,40.042146,IN,6270
47357,-85.151771,39.769446,IN,1150
47358,-85.111614,40.048889,IN,970
47359,-85.281654,40.553431,IN,2780
47360,-85.255368,40.009844,IN,1550
47362,-85.370945,39.928095,IN,30500
47368,-85.204959,40.18615,IN,2770
47369,-85.142637,40.50048,IN,1360
47371,-84.976974,40.427788,IN,12130
47373,-85.154063,40.346863,IN,2460
47374,-84.893458,39.831689,IN,46510
47380,-85.026675,40.287042,IN,1990
47381,-84.86522,40.382935,IN,180
47382,-84.916736,40.236492,IN,190
47383,-85.26928,40.16994,IN,2800
47384,-85.557442,39.904601,IN,2170
47385,-85.441053,39.831709,IN,1810
47386,-85.376671,40.04796,IN,1280
47387,-85.290842,39.831863,IN,770
47390,-84.82507,40.204381,IN,5350
47392,-84.935835,39.898184,IN,160
47393,-84.994501,39.961179,IN,1550
47394,-84.979971,40.172279,IN,8240
47396,-85.492051,40.180757,IN,7070
47401,-86.506062,39.133515,IN,41380
47403,-86.574404,39.129768,IN,33950
47404,-86.570644,39.195958,IN,22490
47405,-86.522424,39.164956,IN,2520
47406,-86.514103,39.171515,IN,6040
47408,-86.50246,39.185822,IN,29960
47421,-86.483095,38.867361,IN,28380
47424,-86.874493,39.021205,IN,9720
47427,-87.009973,39.243275,IN,1110
47429,-86.621808,39.24747,IN,7800
47431,-86.892094,39.234325,IN,1380
47432,-86.629506,38.525288,IN,4580
47433,-86.663363,39.346888,IN,3830
47436,-86.386596,38.951878,IN,1590
47438,-87.202388,39.167299,IN,4670
47441,-87.171711,39.046694,IN,9350
47443,-87.098565,38.97314,IN,1290
47446,-86.487276,38.740642,IN,9920
47448,-86.222408,39.206075,IN,8010
47449,-87.009849,38.922633,IN,610
47451,-86.524841,38.894149,IN,1270
47452,-86.442287,38.657168,IN,5100
47453,-86.738029,38.922914,IN,440
47454,-86.461517,38.546092,IN,7590
47456,-86.688903,39.47253,IN,1360
47459,-86.729356,39.100567,IN,3130
47460,-86.767359,39.282333,IN,11160
47462,-86.621741,38.957738,IN,5150
47465,-87.061046,39.040465,IN,610
47468,-86.397269,39.257533,IN,1240
47469,-86.608657,38.588577,IN,1640
47470,-86.627701,38.797293,IN,1630
47471,-86.989615,39.130478,IN,2760
47501,-87.16903,38.651284,IN,18180
47512,-87.311785,38.777457,IN,3920
47513,-86.706337,38.31355,IN,1790
47514,-86.600426,38.148265,IN,1710
47515,-86.720017,38.164915,IN,1000
47516,-87.418186,38.762113,IN,1210
47519,-86.978039,38.695739,IN,650
47520,-86.696246,37.928994,IN,3100
47521,-86.756664,38.389367,IN,1040
47522,-86.886383,38.89028,IN,270
47523,-86.997462,38.171098,IN,3610
47524,-87.55173,38.50713,IN,550
47525,-86.552558,38.03111,IN,470
47527,-86.785305,38.467021,IN,2220
47528,-87.255324,38.818575,IN,1100
47529,-87.060325,38.810928,IN,850
47531,-86.819588,38.031428,IN,1030
47532,-86.863468,38.224407,IN,4640
47537,-87.052922,38.10981,IN,840
47541,-87.03983,38.241576,IN,1250
47542,-86.954228,38.296952,IN,9780
47546,-86.941081,38.403581,IN,21490
47550,-86.90576,38.048467,IN,810
47551,-86.54715,38.134746,IN,530
47552,-87.002188,38.123268,IN,160
47553,-86.910469,38.666682,IN,8670
47556,-86.864076,38.12227,IN,30
47557,-87.346925,38.593469,IN,1460
47558,-87.046524,38.658627,IN,5010
47561,-87.397647,38.861798,IN,1560
47562,-86.974181,38.812656,IN,4540
47564,-87.0995,38.467191,IN,1400
47567,-87.284588,38.477183,IN,6000
47568,-87.166372,38.792922,IN,1050
47574,-86.586641,37.945529,IN,200
47575,-86.814468,38.317595,IN,1170
47576,-86.600229,38.2003,IN,330
47577,-86.81839,38.147223,IN,1180
47578,-87.198588,38.88494,IN,740
47579,-86.930975,38.109883,IN,2880
47580,-86.763767,38.343942,IN,280
47581,-86.776199,38.668226,IN,3810
47585,-87.129635,38.271079,IN,610
47586,-86.742092,37.973295,IN,11120
47588,-86.801284,37.996565,IN,440
47590,-87.099119,38.360894,IN,610
47591,-87.506094,38.673746,IN,26580
47597,-87.308089,38.655996,IN,990
47598,-87.214286,38.381493,IN,3430
47601,-87.266667,38.041538,IN,14570
47610,-87.378406,38.040254,IN,6130
47611,-86.987512,38.038921,IN,1230
47612,-87.708083,38.187676,IN,900
47613,-87.436237,38.165181,IN,2690
47615,-86.958117,37.966738,IN,1590
47616,-87.917458,38.208737,IN,310
47619,-87.298441,38.204637,IN,1830
47620,-87.865202,37.947752,IN,13640
47630,-87.395919,37.969643,IN,37620
47631,-87.910571,38.11154,IN,2160
47633,-87.784207,38.166856,IN,2680
47634,-87.194553,37.924471,IN,2350
47635,-87.085986,37.885556,IN,5710
47637,-87.133576,38.118082,IN,1580
47638,-87.756139,38.081978,IN,3420
47639,-87.568889,38.191928,IN,4390
47640,-87.501457,38.474795,IN,1090
47647,-87.412766,38.22202,IN,100
47648,-87.566934,38.245256,IN,4290
47649,-87.442129,38.338818,IN,1420
47660,-87.348143,38.318397,IN,5400
47665,-87.707324,38.273602,IN,3640
47666,-87.578121,38.413854,IN,1570
47670,-87.568519,38.350814,IN,13360
47708,-87.572365,37.971965,IN,710
47710,-87.574999,38.010737,IN,19690
47711,-87.53774,38.011253,IN,31510
47712,-87.649519,37.972378,IN,25350
47713,-87.557867,37.962291,IN,10950
47714,-87.522031,37.958122,IN,33240
47715,-87.479246,37.975947,IN,28150
47720,-87.627919,38.031475,IN,17980
47725,-87.521902,38.083502,IN,17170
47802,-87.400992,39.403931,IN,35760
47803,-87.348788,39.467578,IN,21620
47804,-87.394109,39.494658,IN,10810
47805,-87.350344,39.538904,IN,13020
47807,-87.398571,39.470625,IN,12950
47832,-87.258613,39.837655,IN,1010
47833,-86.962228,39.351583,IN,1320
47834,-87.128803,39.52152,IN,20330
47837,-87.109273,39.606615,IN,1320
47838,-87.391515,38.972906,IN,4100
47840,-87.072145,39.407171,IN,1480
47841,-87.107336,39.273909,IN,2190
47842,-87.429356,39.664155,IN,10120
47846,-87.195639,39.369474,IN,700
47847,-87.48983,39.819744,IN,1140
47848,-87.259339,39.064692,IN,1510
47849,-87.555504,39.189223,IN,380
47850,-87.408746,39.248149,IN,2560
47854,-87.401532,39.804376,IN,920
47858,-87.239412,39.254283,IN,710
47859,-87.16131,39.907511,IN,1310
47861,-87.557761,39.060475,IN,610
47862,-87.359781,39.794503,IN,1490
47866,-87.337502,39.288418,IN,400
47868,-86.893794,39.41087,IN,3000
47872,-87.196986,39.769712,IN,8470
47874,-87.297741,39.622728,IN,3660
47879,-87.364059,39.183929,IN,3230
47882,-87.408183,39.097395,IN,8470
47885,-87.469648,39.494276,IN,9690
47901,-86.888645,40.418176,IN,3520
47904,-86.874278,40.428768,IN,16730
47905,-86.829033,40.416621,IN,44250
47906,-86.928064,40.450318,IN,71780
47907,-86.915178,40.423612,IN,3600
47909,-86.884382,40.367701,IN,44110
47917,-87.49859,40.48033,IN,460
47918,-87.225876,40.296196,IN,6460
47920,-86.832759,40.533122,IN,2760
47921,-87.378462,40.508699,IN,1050
47922,-87.362561,40.866772,IN,1610
47923,-86.856986,40.603716,IN,3530
47926,-86.592576,40.75946,IN,1060
47928,-87.463477,39.942638,IN,2380
47929,-86.881783,40.66966,IN,790
47930,-86.72756,40.253247,IN,1430
47932,-87.402479,40.1342,IN,5510
47933,-86.907149,40.030916,IN,28110
47940,-86.764758,40.113962,IN,1710
47941,-86.769894,40.377169,IN,1450
47942,-87.432153,40.692298,IN,670
47943,-87.250362,41.080469,IN,1060
47944,-87.316518,40.613531,IN,3700
47946,-86.872236,40.983497,IN,2060
47948,-87.289603,40.767628,IN,1430
47949,-87.146434,40.070607,IN,1320
47950,-86.650496,40.779167,IN,850
47951,-87.44697,40.776219,IN,2200
47952,-87.303552,39.966936,IN,2690
47954,-86.800721,39.913387,IN,2230
47955,-86.894364,40.18851,IN,1120
47957,-86.884713,41.092368,IN,1780
47959,-86.882733,40.863704,IN,2830
47960,-86.76197,40.765907,IN,15120
47963,-87.436588,40.956991,IN,2190
47967,-86.986911,40.182224,IN,940
47968,-86.742667,39.982224,IN,1050
47970,-87.108877,40.475596,IN,2010
47971,-87.243404,40.523675,IN,1720
47974,-87.461109,40.054366,IN,1130
47975,-87.259688,40.443753,IN,680
47977,-87.154296,40.763797,IN,2380
47978,-87.141233,40.963784,IN,11660
47980,-86.883479,40.751671,IN,1140
47981,-86.908402,40.251144,IN,870
47987,-87.247803,40.117562,IN,3900
47989,-87.030598,39.884428,IN,1340
47990,-87.058424,40.086822,IN,1590
47991,-87.398174,40.270226,IN,990
47992,-87.050236,40.331293,IN,1670
47993,-87.347608,40.286109,IN,3870
47994,-87.06598,40.164833,IN,650
47995,-87.038731,40.761669,IN,1720
48001,-82.566967,42.631764,MI,12060
48002,-82.921063,42.930564,MI,3310
48003,-83.041249,42.925543,MI,6350
48005,-82.909449,42.848344,MI,5660
48006,-82.694061,43.066529,MI,4000
48009,-83.21447,42.544188,MI,20960
48014,-82.927453,43.022302,MI,4300
48015,-83.024924,42.478958,MI,8430
48017,-83.150466,42.536537,MI,12270
48021,-82.946164,42.465511,MI,32920
48022,-82.812047,43.023988,MI,2690
48023,-82.673403,42.692675,MI,5290
48025,-83.255318,42.521359,MI,15360
48026,-82.950928,42.536663,MI,14840
48027,-82.677655,42.945874,MI,3210
48028,-82.587401,42.585298,MI,1220
48030,-83.098219,42.460856,MI,16860
48032,-82.594303,43.129384,MI,2280
48033,-83.286415,42.464655,MI,16390
48034,-83.292053,42.497549,MI,13090
48035,-82.90735,42.556368,MI,35990
48036,-82.900326,42.584685,MI,21810
48038,-82.944985,42.604681,MI,43950
48039,-82.520143,42.706211,MI,7870
48040,-82.482291,42.91355,MI,10010
48041,-82.798665,42.925741,MI,4470
48042,-82.933971,42.685133,MI,31890
48043,-82.882694,42.598924,MI,16580
48044,-82.930651,42.648149,MI,56660
48045,-82.835038,42.577239,MI,25060
48047,-82.77867,42.675552,MI,40200
48048,-82.784831,42.732857,MI,9480
48049,-82.563759,43.0193,MI,5570
48050,-82.805122,42.783976,MI,1660
48051,-82.8282,42.674433,MI,17520
48054,-82.521423,42.768788,MI,7230
48059,-82.482957,43.056359,MI,15030
48060,-82.450097,42.980563,MI,40640
48062,-82.770951,42.824914,MI,9770
48063,-82.671203,42.848874,MI,4050
48064,-82.682813,42.766928,MI,4090
48065,-83.026656,42.821157,MI,10910
48066,-82.938472,42.504014,MI,48530
48067,-83.137292,42.490481,MI,25630
48069,-83.143868,42.471198,MI,2600
48070,-83.169572,42.483161,MI,6390
48071,-83.103394,42.503746,MI,30380
48072,-83.185936,42.497923,MI,15500
48073,-83.163139,42.519381,MI,33770
48074,-82.547984,42.954764,MI,9430
48075,-83.224452,42.464284,MI,22910
48076,-83.229963,42.499027,MI,26250
48079,-82.515921,42.84395,MI,12360
48080,-82.900769,42.463235,MI,22620
48081,-82.899672,42.49523,MI,20980
48082,-82.886874,42.526023,MI,17020
48083,-83.114349,42.560222,MI,23250
48084,-83.178897,42.561695,MI,14880
48085,-83.11753,42.598964,MI,25980
48088,-82.983198,42.518073,MI,22390
48089,-82.997186,42.469374,MI,32440
48091,-83.059406,42.467038,MI,32080
48092,-83.064299,42.512258,MI,26740
48093,-83.011673,42.512181,MI,23850
48094,-83.032903,42.729756,MI,19920
48095,-83.035544,42.781327,MI,5240
48096,-82.921601,42.757834,MI,3940
48097,-82.815976,43.126436,MI,5410
48098,-83.179332,42.598482,MI,20130
48101,-83.212445,42.251848,MI,27530
48103,-83.788109,42.276275,MI,54850
48104,-83.728382,42.266888,MI,42890
48105,-83.706026,42.306029,MI,35190
48108,-83.720211,42.2324,MI,27630
48109,-83.731136,42.282607,MI,8420
48111,-83.483679,42.201588,MI,40490
48114,-83.759475,42.562022,MI,20500
48116,-83.7903,42.509809,MI,27820
48117,-83.393683,42.05233,MI,10330
48118,-84.033019,42.321249,MI,12740
48120,-83.162392,42.304856,MI,7940
48122,-83.182168,42.281422,MI,10340
48124,-83.253669,42.294932,MI,31240
48125,-83.261184,42.277078,MI,21280
48126,-83.180899,42.334401,MI,46610
48127,-83.285545,42.335307,MI,36060
48128,-83.270162,42.320239,MI,10440
48130,-83.892209,42.348573,MI,15370
48131,-83.659393,41.956754,MI,7380
48133,-83.498599,41.777793,MI,4890
48134,-83.28718,42.110622,MI,21210
48135,-83.339933,42.324295,MI,27130
48137,-84.065731,42.458649,MI,5260
48138,-83.15443,42.134964,MI,10170
48139,-83.803228,42.450619,MI,250
48140,-83.585437,41.883182,MI,3230
48141,-83.314152,42.295363,MI,24770
48144,-83.626326,41.75349,MI,10240
48145,-83.462024,41.853788,MI,3680
48146,-83.180485,42.242234,MI,37330
48150,-83.366189,42.361798,MI,26560
48152,-83.365445,42.425963,MI,30330
48154,-83.374532,42.39605,MI,38260
48157,-83.440275,41.812962,MI,1460
48158,-84.034097,42.154461,MI,7450
48159,-83.549058,42.021753,MI,2660
48160,-83.674283,42.093583,MI,14870
48161,-83.427039,41.906223,MI,26390
48162,-83.395153,41.941354,MI,29120
48164,-83.384624,42.132068,MI,8610
48165,-83.632268,42.505466,MI,7420
48166,-83.306501,41.98823,MI,11960
48167,-83.488058,42.437577,MI,22850
48168,-83.493124,42.408803,MI,21480
48169,-83.91672,42.457301,MI,21550
48170,-83.487783,42.369289,MI,39360
48173,-83.219283,42.078353,MI,12270
48174,-83.344157,42.173464,MI,31370
48176,-83.772294,42.170102,MI,21900
48178,-83.661015,42.457783,MI,33360
48179,-83.262335,42.054536,MI,3290
48180,-83.26762,42.230963,MI,61740
48182,-83.579785,41.767387,MI,22470
48183,-83.223277,42.133873,MI,42120
48184,-83.378086,42.276989,MI,17280
48185,-83.3798,42.337774,MI,46740
48186,-83.375795,42.296548,MI,35600
48187,-83.477414,42.329879,MI,48640
48188,-83.479826,42.292545,MI,41100
48189,-83.783526,42.424615,MI,14200
48191,-83.559816,42.134721,MI,3730
48192,-83.164368,42.210566,MI,25430
48193,-83.20523,42.173889,MI,15490
48195,-83.201412,42.204955,MI,29400
48197,-83.630925,42.219441,MI,64320
48198,-83.585341,42.248227,MI,39880
48201,-83.062101,42.348712,MI,12430
48202,-83.078197,42.374019,MI,16550
48203,-83.100374,42.420352,MI,27910
48204,-83.143417,42.365691,MI,26810
48205,-82.979911,42.434302,MI,41220
48206,-83.108725,42.375327,MI,20860
48207,-83.026615,42.348732,MI,19920
48208,-83.089603,42.347796,MI,8940
48209,-83.116013,42.310295,MI,28440
48210,-83.132034,42.335883,MI,29180
48211,-83.042916,42.383924,MI,6670
48212,-83.057526,42.405752,MI,37730
48213,-82.990467,42.398466,MI,26140
48214,-82.99436,42.365304,MI,22040
48215,-82.950656,42.375387,MI,13090
48216,-83.08276,42.326123,MI,5710
48217,-83.15433,42.272106,MI,7270
48218,-83.136956,42.268716,MI,7530
48219,-83.250525,42.426228,MI,45830
48220,-83.135694,42.458586,MI,22880
48221,-83.149993,42.426141,MI,37310
48223,-83.243093,42.394719,MI,23640
48224,-82.942632,42.411269,MI,41940
48225,-82.928598,42.437596,MI,13910
48226,-83.051482,42.330944,MI,5360
48227,-83.194071,42.388979,MI,43500
48228,-83.217801,42.353419,MI,50650
48229,-83.14899,42.251522,MI,9310
48230,-82.924777,42.384386,MI,16520
48234,-83.04441,42.435134,MI,34700
48235,-83.194346,42.426526,MI,43530
48236,-82.899992,42.426421,MI,30090
48237,-83.183671,42.467699,MI,30110
48238,-83.141954,42.395845,MI,29720
48239,-83.288639,42.375422,MI,35030
48240,-83.301594,42.426446,MI,16840
48301,-83.279625,42.545395,MI,14510
48302,-83.294757,42.584896,MI,15860
48304,-83.233739,42.594333,MI,16640
48306,-83.164773,42.714513,MI,27940
48307,-83.125029,42.662215,MI,43520
48309,-83.182606,42.662917,MI,30590
48310,-83.069681,42.564454,MI,43700
48312,-83.001536,42.558538,MI,33590
48313,-82.997847,42.601336,MI,34980
48314,-83.055367,42.610869,MI,21200
48315,-82.99388,42.66371,MI,28090
48316,-83.062897,42.690699,MI,27150
48317,-83.049605,42.641788,MI,28150
48320,-83.340062,42.609834,MI,4610
48322,-83.385167,42.541618,MI,32460
48323,-83.375709,42.569723,MI,18210
48324,-83.401004,42.598712,MI,17970
48326,-83.240476,42.6627,MI,21660
48327,-83.411281,42.642136,MI,22550
48328,-83.355138,42.64379,MI,25840
48329,-83.387044,42.688137,MI,25310
48331,-83.409006,42.510644,MI,21320
48334,-83.352803,42.506535,MI,18720
48335,-83.401063,42.463701,MI,24120
48336,-83.34545,42.461183,MI,26190
48340,-83.289011,42.670175,MI,24850
48341,-83.305848,42.63037,MI,17230
48342,-83.278577,42.644195,MI,18780
48346,-83.399022,42.720909,MI,23400
48348,-83.392809,42.766512,MI,24830
48350,-83.523249,42.74876,MI,7680
48353,-83.714574,42.642343,MI,6780
48356,-83.589593,42.668367,MI,8850
48357,-83.636444,42.655965,MI,8110
48359,-83.291773,42.724247,MI,9370
48360,-83.273963,42.744901,MI,12220
48362,-83.253586,42.781422,MI,15850
48363,-83.167309,42.767554,MI,5910
48367,-83.138007,42.836123,MI,4850
48370,-83.200534,42.827472,MI,1810
48371,-83.284201,42.823797,MI,24980
48374,-83.517609,42.468635,MI,16510
48375,-83.459859,42.462053,MI,22450
48377,-83.478969,42.51426,MI,17240
48380,-83.662037,42.593386,MI,8140
48381,-83.595084,42.575743,MI,13570
48382,-83.497181,42.594389,MI,24730
48383,-83.537528,42.658556,MI,13450
48386,-83.468329,42.640305,MI,18280
48390,-83.479381,42.548193,MI,24090
48393,-83.532329,42.536956,MI,15400
48401,-82.638124,43.354078,MI,1480
48412,-83.172428,43.059989,MI,5870
48413,-83.004988,43.801001,MI,7340
48414,-84.072976,42.868923,MI,2380
48415,-83.795556,43.267848,MI,9410
48416,-82.988765,43.21238,MI,5060
48417,-83.925315,43.252938,MI,3000
48418,-83.954333,42.804543,MI,4280
48419,-82.649297,43.429897,MI,2550
48420,-83.725858,43.178403,MI,21190
48421,-83.388265,43.153234,MI,6680
48422,-82.633943,43.262595,MI,6430
48423,-83.527864,43.030736,MI,32770
48426,-83.06701,43.508806,MI,1010
48427,-82.70912,43.529754,MI,2900
48428,-83.14251,42.940605,MI,4880
48429,-83.989219,42.911059,MI,8690
48430,-83.73228,42.784667,MI,37420
48432,-82.978406,43.896596,MI,750
48433,-83.840942,43.070339,MI,25810
48435,-83.358855,43.252289,MI,2070
48436,-83.884674,42.878016,MI,3660
48438,-83.487094,42.908582,MI,6770
48439,-83.631007,42.925778,MI,48840
48441,-82.675524,43.820762,MI,3920
48442,-83.612499,42.796237,MI,21530
48444,-83.073192,43.040271,MI,9530
48445,-83.00417,43.945963,MI,1280
48446,-83.331453,43.057513,MI,30950
48449,-83.940091,42.982066,MI,2890
48450,-82.532495,43.249745,MI,4630
48451,-83.798042,42.810603,MI,15200
48453,-83.056432,43.331262,MI,4820
48454,-82.818723,43.197864,MI,1400
48455,-83.312402,42.946856,MI,8740
48456,-82.746656,43.672391,MI,950
48457,-83.891756,43.183269,MI,8610
48458,-83.691523,43.115205,MI,20320
48460,-83.979562,43.130673,MI,2200
48461,-83.224235,43.20397,MI,8190
48462,-83.424932,42.841611,MI,13450
48463,-83.519976,43.164331,MI,4490
48464,-83.424141,43.217786,MI,2220
48465,-82.684001,43.619366,MI,710
48466,-82.817834,43.265845,MI,1560
48467,-83.004946,44.024594,MI,2320
48468,-82.759736,43.942912,MI,1230
48469,-82.550696,43.438614,MI,1280
48470,-82.759498,43.730384,MI,830
48471,-82.844299,43.418051,MI,5810
48472,-82.959385,43.504349,MI,1910
48473,-83.816971,42.948635,MI,21300
48475,-82.94603,43.684816,MI,2530
48476,-84.028285,42.939319,MI,530
48502,-83.688024,43.012089,MI,1140
48503,-83.657585,43.011689,MI,24530
48504,-83.732231,43.043426,MI,29590
48505,-83.700868,43.063901,MI,24690
48506,-83.636062,43.055934,MI,28200
48507,-83.693125,42.974256,MI,30010
48509,-83.604393,43.025486,MI,9120
48519,-83.610232,42.99001,MI,7870
48529,-83.671623,42.972638,MI,10110
48532,-83.770507,43.011417,MI,18670
48601,-83.914656,43.403368,MI,36790
48602,-83.974958,43.424861,MI,29530
48603,-84.013125,43.45544,MI,26640
48604,-83.953408,43.480224,MI,13160
48607,-83.932127,43.430165,MI,1550
48609,-84.085163,43.409176,MI,12260
48610,-84.145896,44.149501,MI,3330
48611,-84.092337,43.616962,MI,6310
